Topic 00		2502.7202538733295
	genes	59.75672111438634
	rrna	51.086394488453756
	genome	50.238112254365156
	mitochondrial	40.44131927196853
	bac	39.99496935742839
	rdna	39.897701481804944
	regions	30.811200990614076
	genomes	26.887823378739046
	its	26.07192080704496
	chromosome	25.771674781077845
	species	25.184324270458617
	eukaryotic	24.692063975327315
	mtdna	23.94150964126479
	map	23.86418496041341
	database	23.825693544735085
	genomic	23.600009468794163
	all	21.236910749337632
	human	19.808104083267132
	clones	19.047703796448474
	16s	17.816894447093205


Topic 01		3368.8927616757182
	after	93.04049504254056
	patients	83.92786147751713
	treatment	63.822847699729294
	group	58.078681148378024
	dose	48.682798518593714
	during	41.47808282525942
	study	39.937115142847
	period	37.68144289283689
	days	32.590456970761906
	compared	31.44295124529889
	significantly	29.997774298756973
	treated	27.58742097556919
	weeks	26.948958406584456
	mean	24.347100150178814
	showed	23.731808032595275
	therapy	23.323214913110085
	one	22.414838071022288
	clinical	21.292805616957992
	over	21.085941683345858
	there	20.834728063023878


Topic 02		2370.885367600785
	under	96.67301093851489
	conditions	90.70674711709202
	control	43.268689210102295
	rates	26.717378794271866
	factors	25.2472238400169
	but	23.363541037909773
	both	23.22149551311573
	rate	22.24367084757693
	different	20.27670127930299
	several	18.684670827164883
	within	17.757126263533344
	population	16.80896865309593
	type	16.55046141315346
	size	16.522321836526665
	growth	16.25328849453181
	line	16.182560606992105
	when	15.841752280989217
	high	14.694762587602447
	their	14.286235061099125
	capacity	14.126810441056078


Topic 03		2588.3229016353243
	damage	30.105225318831927
	may	29.846150895664557
	effects	25.361118524247466
	activation	23.75129157591474
	mutations	23.582868585163546
	processes	22.529548826739898
	suggest	21.162995532518877
	system	20.947676016736946
	other	20.610400398952333
	chemical	20.592028766426175
	lung	20.38195027226994
	drug	20.03954078739863
	mutagenic	19.896894769624698
	potential	19.336751131129116
	toxicity	18.347474388675103
	induce	18.01060239011583
	their	17.96313743025977
	induced	17.596938796310543
	agents	16.892937983760177
	human	16.521845830400586


Topic 04		3260.4365762337293
	studies	84.68740607275971
	risk	54.93232268936242
	environmental	45.42812891944302
	health	41.67582764613357
	exposure	41.02197704066818
	analysis	31.21002108440264
	human	29.490581964885976
	effects	29.372364360995356
	chemicals	27.929582257177067
	toxicity	27.257271514990556
	there	27.081598985540296
	factors	27.053369708851687
	current	25.801979192803486
	use	24.590621530342524
	about	23.941577516466452
	such	22.857629879833368
	chemical	22.583706331983315
	water	20.514589036858574
	disease	20.299663522475264
	association	18.84630630687507


Topic 05		4092.475875117014
	receptor	69.31646270411629
	effects	63.88401805793656
	increased	49.8069455065599
	induced	47.68441598818633
	growth	40.96939775456221
	mrna	38.581840578733264
	increase	36.82480570435894
	also	35.40416735962736
	treatment	33.45642466901328
	production	32.746130221397124
	effect	31.326308295505378
	results	31.30476811234073
	hormone	30.79226053547366
	inhibition	30.4997283879855
	levels	30.127660063921407
	synthesis	27.966246641376813
	decreased	27.41145202993252
	but	26.68170670342231
	role	26.680790013654168
	addition	26.47364029413611


Topic 06		2686.2713608858894
	mice	45.38877133008185
	bone	42.34698488019198
	tissue	35.063798319379494
	lesions	32.130560550940665
	tissues	28.515704878199365
	concentrations	28.290563503742163
	after	26.839004953241858
	development	25.819428484734033
	enzyme	23.56397413561779
	more	22.883184602242878
	ada	21.941469735281782
	blood	21.048508336410183
	adducts	20.486293510628823
	than	19.761496459833808
	rats	19.71758070556597
	animals	19.65575190526834
	vitro	19.521575471883665
	normal	18.964590705162117
	exposure	18.412306902791187
	levels	17.30250635811304


Topic 07		2880.451938421066
	study	57.22520226849493
	patients	37.82906756356003
	children	35.50302314376658
	women	34.56182993477259
	had	32.19924924152357
	subjects	28.089376197299686
	positive	27.97728287195512
	but	26.255833564224034
	negative	25.81097235046862
	results	25.497319843466872
	pylori	24.991232509384574
	male	24.005808349520834
	associated	21.54870839456875
	water	20.535632277830196
	age	20.104507131409008
	compared	19.655298780679185
	infection	19.521167378969736
	about	18.492732720554393
	sex	17.780589398138968
	mental	17.737242583938716


Topic 08		3061.4950180265405
	method	115.11333743946497
	pcr	52.66734364571552
	using	47.79248350670143
	new	45.18223747907892
	based	35.48121776981017
	sequencing	32.97230274020161
	large	30.208093987263315
	genes	27.407604200301826
	developed	26.80751910953744
	novel	24.720012920283686
	class	24.351349323822298
	assay	23.678548533503953
	sample	23.37951011189986
	different	22.71735142791277
	technique	21.617050823587572
	primers	21.483824474261297
	amplification	21.37945710823042
	such	21.180031832797205
	viruses	20.973663021894193
	function	20.411037939495024


