Topic 00		2847.1369374303413
	genes	78.45747585004729
	rrna	60.3353780387437
	mitochondrial	40.488462931731064
	bac	39.99154236896995
	rdna	39.926356482655564
	genome	37.88417561413447
	regions	30.09043172742539
	ribosomal	27.953912357638387
	human	27.3593668425643
	eukaryotic	26.666033722797998
	all	26.270236251745736
	database	26.08145923396496
	species	24.863799351189733
	clones	24.109910210375
	mtdna	23.95941444396575
	contains	22.465360045437066
	its	20.517058409774773
	within	20.49108818156349
	small	19.77084751563082
	map	18.84044416940293


Topic 01		3562.242406101015
	after	112.98940405914627
	patients	93.25796043016871
	treatment	64.46345703066953
	group	63.40699920768205
	dose	51.13206245679876
	during	40.39861516562301
	study	40.23305807461753
	period	38.73365430235281
	significantly	36.37448324148063
	compared	32.88786098936818
	days	31.07788408990986
	treated	29.450144046621226
	mean	28.24579361419846
	weeks	26.601050184573662
	showed	25.93661359247986
	plasma	25.2766325592367
	all	24.351566793447986
	over	23.90606427329127
	levels	23.797631657253753
	one	23.36872746614518


Topic 02		2375.1412929438698
	under	75.04834956325833
	conditions	57.827900102998775
	type	36.57595128860964
	production	28.70220443374042
	control	27.76792548597767
	levels	26.299103186227946
	role	25.280959871323667
	observed	22.885870336913737
	functions	21.976051872808164
	cultures	20.657718625502675
	mrna	20.210871703826314
	growth	17.514408067578138
	rate	17.406625438337016
	both	17.195182180949004
	cytokines	16.949671559643186
	cap	16.933406807187268
	when	16.862830416344092
	their	16.418737027959267
	rates	16.374777042370557
	but	16.1124998944723


Topic 03		2726.7571943769526
	may	42.71591753915432
	damage	31.573089390130825
	potential	28.350624025738995
	studies	27.645437144137105
	processes	26.186512620419528
	suggest	23.1222534306913
	other	22.572355384796875
	such	22.098774064397382
	mutations	21.63232893045293
	toxicity	20.487260077007726
	mutagenic	19.760654344742946
	mechanisms	19.390659073473458
	species	19.12260672324303
	also	19.066003921661625
	their	19.048827725701113
	induced	18.701671339917986
	effects	18.37723460364969
	including	18.172111269745912
	induce	18.05832025653705
	reactive	17.138805632061267


Topic 04		3625.361585641789
	studies	74.52885571263862
	risk	65.6173768677365
	analysis	57.19191772066629
	exposure	46.05403044920163
	environmental	45.881235236918215
	health	40.00705925142659
	effects	32.260660240335035
	chemicals	29.532495531535027
	association	28.334155774192155
	chemical	27.598033663399306
	human	25.790978407410513
	used	25.132996305688742
	current	23.925431520776947
	associated	23.49321705286613
	study	23.182471264891227
	many	22.305344241501977
	about	22.112967937781015
	such	21.604499710576
	possible	21.44068721262179
	status	20.216841013885492


Topic 05		3819.2782030841686
	receptor	73.50970073867825
	effects	60.65495229932159
	increased	48.153812044745955
	induced	47.29155422831609
	growth	41.9828428600871
	increase	41.36258444785749
	mrna	38.062443956153274
	levels	38.01109230325255
	treatment	35.883723558305306
	differentiation	34.280488661621824
	effect	33.83737325946139
	activity	32.45273015801134
	decreased	31.646935832970772
	hormone	30.490426981663276
	muscle	30.45907801975579
	synthesis	29.478367556320563
	inhibition	29.33025999772838
	mice	27.596086419768408
	transcription	26.887652652487215
	results	26.290554449208734


Topic 06		2538.468948123651
	tumors	44.882600348508184
	bone	41.991372752657156
	lung	40.115878992258935
	lesions	39.61661590737669
	mice	38.438409139310885
	tissue	36.56825482298904
	levels	25.527365553035843
	tissues	23.542002856503938
	tumor	23.229785601210907
	than	21.87353846075047
	human	19.51164514371865
	study	18.901545897152033
	metabolic	17.803812723581125
	more	17.315424027476688
	vitro	17.095147848093823
	exposure	16.864066214372077
	acidic	16.849454025041155
	used	16.720048282684022
	adducts	16.541400173647773
	after	16.361782132042066


Topic 07		2431.9604443817248
	study	34.178216862733834
	had	31.110673984400513
	water	30.966749938317754
	but	29.47564515884561
	positive	28.16619141761928
	subjects	27.729793057230516
	children	26.792930657642238
	negative	26.507171012992778
	results	26.20739954306739
	may	24.074000995099155
	symptoms	22.59039939644702
	male	22.26480514445055
	people	20.272710387744155
	mental	19.78871145037334
	about	19.66635564374787
	years	18.86275864845704
	sensitivity	17.302722086241996
	his	16.9006994238167
	their	16.814523818994665
	reproductive	16.41053971855745


Topic 08		3061.9362538618575
	method	88.0413138983115
	genes	61.378396024879834
	pcr	50.678824244839106
	new	45.7996485171241
	sequencing	34.881415818900614
	genome	34.81483881962263
	using	32.881656957833535
	genomic	30.52339804085418
	class	28.85032375742589
	based	27.0358051891725
	viruses	25.418531552907645
	genomes	25.179419406835727
	novel	24.64502587932986
	sample	23.376397728925404
	such	22.71378780367153
	large	21.544856283496244
	primers	20.91290337916865
	developed	20.851513205532733
	amplification	20.738264728459512
	candidate	19.460384389345702


Topic 09		2533.8251657069104
	base	82.22941683934235
	conformation	50.340743345066606
	structure	49.63051605186932
	kappa	45.736982588843915
	nmr	41.97894563496706
	pairs	38.35083155686052
	pair	35.88147043955909
	protons	32.989061337681804
	helix	29.964523401744056
	form	28.424731317567332
	double	27.160603018587594
	complexes	25.52179998932191
	operator	23.99390891313428
	proton	22.988920099877284
	conformational	22.839135272797854
	complex	21.713384379617686
	conformations	21.45231706454254
	exchange	20.838342419435087
	change	20.700448136508637
	one	20.67847656776608


Topic 10		2676.902937986103
	oligonucleotides	67.86699268600618
	oligonucleotide	62.42537059409308
	duplex	51.4692505842125
	fluorescence	37.98372660830468
	degrees	32.51037577334091
	containing	32.11471745213393
	more	31.212515312906575
	than	31.103993240115763
	probes	29.428458123899038
	antisense	24.381955804131067
	used	22.751979473161953
	stability	21.821723117416788
	duplexes	21.706060085611792
	target	21.454662487079034
	forms	21.10029962714525
	studies	19.71627378046592
	enzyme	19.392419596631917
	melting	19.01898530423413
	fluorescent	18.03018171527952
	upon	17.644447169435562


Topic 11		2791.919893621265
	model	120.57417368524308
	using	44.768719062537684
	models	41.05404953740062
	results	41.00921838050493
	all	35.649939655345435
	proposed	34.92738189977746
	than	33.44793010344661
	each	28.942860275306643
	when	28.796511679536263
	used	26.133404338767043
	found	25.823102175129627
	compared	25.799250327182982
	obtained	25.72455902093635
	time	23.880273127763168
	independent	22.624868081651663
	range	21.429756328537337
	accuracy	21.153380365932247
	local	20.23737216845671
	more	19.496929024898854
	joints	18.938529040220835


Topic 12		2462.6184491112776
	proteins	34.54995625860843
	stress	32.865146011234486
	response	32.79560371081418
	high	29.22070563039631
	showed	28.66955605046304
	studies	27.274491421368644
	other	27.24315732343085
	present	24.06961168199483
	their	23.41720065831911
	components	23.01491001280442
	found	22.903291647591814
	heat	21.822762544341078
	may	21.532297970774692
	also	20.663685980143832
	plants	20.627791660017913
	normal	19.18272001155166
	but	17.952187010168267
	after	17.891741142324232
	suggest	17.827122004607066
	analysis	17.456590375859907


Topic 13		3414.155202687047
	coli	70.06226576899425
	rnas	59.76608907358025
	processing	59.19183111394605
	iii	53.8804879568384
	rnase	43.3498738582562
	vitro	41.042358170840274
	snrna	40.90037624574413
	rrna	36.584471990192306
	structure	36.17610511845667
	trna	34.96182167636189
	stem	33.718922906158426
	containing	33.32342915074623
	escherichia	32.49753334824895
	end	31.880759654719917
	domain	30.789624157551028
	activity	29.890452748799163
	kda	26.910473520825143
	transcripts	25.440134294299376
	codon	25.065654526684078
	subunit	24.52829771787549


Topic 14		2451.399156995596
	restriction	52.23566037834729
	fragments	51.12149772342187
	chromosome	49.37157438969274
	end	46.3189722685496
	using	35.73629275307893
	gel	35.53423775430109
	used	35.46369218585505
	analysis	30.715111284364006
	reaction	30.055840040801513
	nucleotide	29.596435387951782
	enzyme	29.065155170853632
	digestion	29.029321886509493
	one	28.288687667610347
	technique	26.138106442015346
	fragment	25.564244785697767
	chromosomes	23.720601795234366
	method	22.529315708180214
	electrophoresis	21.359574174966298
	into	20.886628864246198
	structure	19.26752743824606


Topic 15		2930.586174454138
	activation	91.9984860524624
	activity	67.21283229094942
	human	61.869012199132754
	activated	38.40875762668648
	line	36.129977835445864
	p53	34.97739691451782
	type	33.131432451320414
	e1a	32.413396620188394
	methylation	29.743897343567227
	wild	29.16350384954788
	lines	28.697201187626547
	kinase	28.41736029657111
	mutant	26.30015452050342
	silencing	23.864252130579118
	shown	23.226821060606
	its	21.63086512732524
	both	21.104283467958396
	role	20.83673634981847
	calcium	20.751700191335264
	beta	20.206777969816315


Topic 16		4793.151435471845
	transcription	222.25581972752684
	promoter	209.8864111388949
	region	123.33334042777588
	element	105.1604716936457
	elements	97.05181398471306
	factor	89.82244020932106
	site	81.15468280182891
	upstream	63.88134476030942
	promoters	55.88126805350001
	activity	52.0180569695827
	vitro	49.25635281111962
	transcriptional	45.697063685085936
	initiation	44.50814267597141
	within	43.617199972692546
	enhancer	43.35492879083191
	binds	38.20369559855361
	genes	38.09784138997446
	located	37.615420125605205
	factors	37.16498307021672
	vivo	36.773557087903214


Topic 17		1892.5840183815162
	cancer	139.80052253156336
